workout_id,member_id,activity_date,steps,distance_km,very_active_minutes,moderately_active_minutes,light_active_minutes,sedentary_minutes,calories_burned,source
wkt_0021656,mem_f1fa779585db,2026-06-22,7345,11.27,7,5,245,829,2791,synthetic
wkt_0021657,mem_f1fa779585db,2026-06-23,10682,12.96,28,34,245,638,1800,synthetic
wkt_0021658,mem_f1fa779585db,2026-06-24,2705,2.93,0,0,139,1282,2356,synthetic
wkt_0021659,mem_f1fa779585db,2026-06-25,0,0.0,0,0,0,1486,2034,synthetic
wkt_0021660,mem_f1fa779585db,2026-06-26,3598,3.91,0,0,34,1132,2027,synthetic
wkt_0021661,mem_f1fa779585db,2026-06-27,7270,9.61,0,0,330,949,3186,synthetic
wkt_0021662,mem_f1fa779585db,2026-06-28,4671,5.07,0,0,215,800,1525,synthetic
wkt_0021663,mem_f1fa779585db,2026-06-29,10531,11.24,26,9,302,1236,2801,synthetic
wkt_0021664,mem_f1fa779585db,2026-06-30,6859,9.26,0,0,281,893,2900,synthetic
wkt_0021665,mem_f1fa779585db,2026-07-01,3255,3.0,0,0,181,825,1257,synthetic
wkt_0021666,mem_f1fa779585db,2026-07-02,0,0.0,0,0,0,1613,2350,synthetic
wkt_0021667,mem_f1fa779585db,2026-07-03,12183,11.75,18,12,210,751,1862,synthetic
wkt_0021668,mem_f1fa779585db,2026-07-04,21326,29.29,100,18,214,1054,4075,synthetic
wkt_0021669,mem_f1fa779585db,2026-07-05,2874,3.09,0,0,169,854,2247,synthetic
wkt_0021670,mem_f1fa779585db,2026-07-06,5533,4.54,1,12,202,1331,1722,synthetic
wkt_0021671,mem_f1fa779585db,2026-07-07,130,0.18,0,0,14,1181,2165,synthetic
wkt_0021672,mem_f1fa779585db,2026-07-08,3566,4.13,5,4,50,359,1146,synthetic
wkt_0021673,mem_f1fa779585db,2026-07-09,0,0.0,0,0,0,1548,1158,synthetic
wkt_0021674,mem_f1fa779585db,2026-07-10,0,0.0,0,0,0,1245,1428,synthetic
wkt_0021675,mem_f1fa779585db,2026-07-11,2289,2.49,0,0,116,1173,1642,synthetic
wkt_0021676,mem_f1fa779585db,2026-07-12,7361,8.26,5,5,271,1220,2233,synthetic
wkt_0021677,mem_f1fa779585db,2026-07-13,12803,11.53,22,6,319,723,1803,synthetic
wkt_0021678,mem_f1fa779585db,2026-07-14,3242,4.48,0,0,66,1526,2603,synthetic
wkt_0021679,mem_f1fa779585db,2026-07-15,6596,8.02,23,2,127,1362,1785,synthetic
wkt_0021680,mem_f1fa779585db,2026-07-16,2722,3.04,0,0,123,1275,1497,synthetic
wkt_0021681,mem_f1fa779585db,2026-07-17,1745,2.17,0,0,80,1517,1297,synthetic
wkt_0021682,mem_f1fa779585db,2026-07-18,7265,7.68,0,0,436,1032,1782,synthetic
wkt_0021683,mem_f1fa779585db,2026-07-19,5348,6.74,0,0,256,1256,2099,synthetic
wkt_0021684,mem_f1fa779585db,2026-07-20,1925,3.12,42,0,0,1459,2183,synthetic
wkt_0021685,mem_f1fa779585db,2026-07-21,9772,10.11,0,0,180,1183,1464,synthetic
wkt_0021686,mem_f1fa779585db,2026-07-22,7608,8.22,33,2,260,674,2314,synthetic
wkt_0021687,mem_f1fa779585db,2026-07-23,1724,1.71,0,0,89,1008,1328,synthetic
wkt_0021688,mem_f1fa779585db,2026-07-24,18408,24.53,53,2,233,975,3576,synthetic
wkt_0021689,mem_f1fa779585db,2026-07-25,4622,3.9,0,0,235,1252,2011,synthetic
wkt_0021690,mem_f1fa779585db,2026-07-26,4823,5.15,0,0,177,1332,2651,synthetic
wkt_0021691,mem_f1fa779585db,2026-07-27,0,0.0,0,0,0,1503,1967,synthetic
wkt_0021692,mem_f1fa779585db,2026-07-28,5871,7.35,0,0,328,976,3031,synthetic
wkt_0021693,mem_f1fa779585db,2026-07-29,9489,10.72,1,47,202,643,1841,synthetic
wkt_0021694,mem_f1fa779585db,2026-07-30,1968,2.36,1,8,66,803,1482,synthetic
wkt_0021695,mem_f1fa779585db,2026-07-31,0,0.0,0,0,0,1477,1498,synthetic
wkt_0021696,mem_f1fa779585db,2026-08-01,12825,14.58,18,39,337,732,1686,synthetic
wkt_0021697,mem_f1fa779585db,2026-08-02,10239,11.51,69,69,110,736,2659,synthetic
wkt_0021698,mem_f1fa779585db,2026-08-03,0,0.0,0,0,0,1639,2313,synthetic
wkt_0021699,mem_f1fa779585db,2026-08-04,6730,7.0,0,0,322,676,3037,synthetic
wkt_0021700,mem_f1fa779585db,2026-08-05,7285,8.41,9,24,204,815,1756,synthetic
wkt_0021701,mem_fdf8c328a06e,2026-06-07,5683,5.3,0,0,239,829,1841,synthetic
wkt_0021702,mem_fdf8c328a06e,2026-06-08,9735,11.94,19,4,280,1251,2554,synthetic
wkt_0021703,mem_fdf8c328a06e,2026-06-09,7655,9.24,0,0,379,996,1887,synthetic
wkt_0021704,mem_fdf8c328a06e,2026-06-10,0,0.0,0,0,0,1370,1620,synthetic
wkt_0021705,mem_fdf8c328a06e,2026-06-11,7480,8.24,5,5,319,990,1960,synthetic
wkt_0021706,mem_fdf8c328a06e,2026-06-12,5914,6.74,0,24,199,687,3412,synthetic
wkt_0021707,mem_fdf8c328a06e,2026-06-13,7400,8.08,27,7,231,1061,1720,synthetic
wkt_0021708,mem_fdf8c328a06e,2026-06-14,7188,8.16,5,44,219,1095,2879,synthetic
wkt_0021709,mem_fdf8c328a06e,2026-06-15,0,0.0,0,0,0,1316,1943,synthetic
wkt_0021710,mem_fdf8c328a06e,2026-06-16,0,0.0,0,0,0,1567,1361,synthetic
wkt_0021711,mem_fdf8c328a06e,2026-06-17,11486,10.73,17,7,277,743,1881,synthetic
wkt_0021712,mem_fdf8c328a06e,2026-06-18,3712,3.57,3,5,158,1151,1594,synthetic
wkt_0021713,mem_fdf8c328a06e,2026-06-19,6201,5.08,1,9,284,1245,1892,synthetic
wkt_0021714,mem_fdf8c328a06e,2026-06-20,9116,11.45,38,5,265,802,1664,synthetic
wkt_0021715,mem_fdf8c328a06e,2026-06-21,13133,18.95,66,18,249,1159,2228,synthetic
wkt_0021716,mem_fdf8c328a06e,2026-06-22,9732,10.99,5,14,278,628,2981,synthetic
wkt_0021717,mem_fdf8c328a06e,2026-06-23,7845,9.76,9,5,226,634,2904,synthetic
wkt_0021718,mem_fdf8c328a06e,2026-06-24,13248,17.77,9,52,380,348,3699,synthetic
wkt_0021719,mem_fdf8c328a06e,2026-06-25,8508,10.35,7,23,393,1160,1997,synthetic
wkt_0021720,mem_fdf8c328a06e,2026-06-26,11352,13.62,0,0,487,513,2053,synthetic
wkt_0021721,mem_fdf8c328a06e,2026-06-27,11380,13.04,15,45,345,538,3577,synthetic
wkt_0021722,mem_fdf8c328a06e,2026-06-28,2331,2.79,0,0,122,1206,2715,synthetic
wkt_0021723,mem_fdf8c328a06e,2026-06-29,15695,16.27,4,51,460,497,3605,synthetic
wkt_0021724,mem_fdf8c328a06e,2026-06-30,6245,7.76,3,21,150,958,3025,synthetic
wkt_0021725,mem_fdf8c328a06e,2026-07-01,12636,15.18,14,86,173,609,1424,synthetic
wkt_0021726,mem_fdf8c328a06e,2026-07-02,4,0.0,0,0,1,1424,1460,synthetic
wkt_0021727,mem_fdf8c328a06e,2026-07-03,0,0.0,0,0,0,1372,1758,synthetic
wkt_0021728,mem_fdf8c328a06e,2026-07-04,134,0.18,0,0,12,1458,2037,synthetic
wkt_0021729,mem_fdf8c328a06e,2026-07-05,4710,5.17,0,0,233,1188,1491,synthetic
wkt_0021730,mem_fdf8c328a06e,2026-07-06,0,0.0,0,0,0,1562,1854,synthetic
wkt_0021731,mem_fdf8c328a06e,2026-07-07,12060,14.41,133,16,175,680,4285,synthetic
wkt_0021732,mem_fdf8c328a06e,2026-07-08,3048,3.0,0,0,140,611,1485,synthetic
wkt_0021733,mem_fdf8c328a06e,2026-07-09,3550,3.73,0,10,170,666,1961,synthetic
wkt_0021734,mem_fdf8c328a06e,2026-07-10,6804,9.55,0,0,298,691,3235,synthetic
wkt_0021735,mem_fdf8c328a06e,2026-07-11,2798,4.54,59,15,55,249,1683,synthetic
wkt_0021736,mem_fdf8c328a06e,2026-07-12,10665,9.7,36,5,202,672,1669,synthetic
wkt_0021737,mem_fdf8c328a06e,2026-07-13,7636,10.7,4,14,334,670,3503,synthetic
wkt_0021738,mem_fdf8c328a06e,2026-07-14,6173,5.68,0,0,224,555,1390,synthetic
wkt_0021739,mem_fdf8c328a06e,2026-07-15,3824,3.8,0,0,158,584,2512,synthetic
wkt_0021740,mem_fdf8c328a06e,2026-07-16,3773,3.77,0,0,174,1218,1834,synthetic
wkt_0021741,mem_fdf8c328a06e,2026-07-17,16269,16.26,6,13,588,487,2946,synthetic
wkt_0021742,mem_fdf8c328a06e,2026-07-18,14282,17.29,55,30,297,823,1924,synthetic
wkt_0021743,mem_fdf8c328a06e,2026-07-19,9458,12.63,15,7,213,620,3202,synthetic
wkt_0021744,mem_fdf8c328a06e,2026-07-20,2954,3.66,1,1,146,804,1343,synthetic
wkt_0021745,mem_fdf8c328a06e,2026-07-21,3809,3.51,0,0,201,1051,1834,synthetic
wkt_0021746,mem_fdf8c328a06e,2026-07-22,3749,4.47,5,6,123,1429,1402,synthetic
wkt_0021747,mem_fdf8c328a06e,2026-07-23,10270,12.7,8,101,312,1028,2865,synthetic
wkt_0021748,mem_fdf8c328a06e,2026-07-24,0,0.0,0,0,0,1654,1192,synthetic
wkt_0021749,mem_fdf8c328a06e,2026-07-25,0,0.0,0,0,0,1415,1611,synthetic
wkt_0021750,mem_fdf8c328a06e,2026-07-26,8293,11.15,2,129,29,1166,2077,synthetic
wkt_0021751,mem_fdf8c328a06e,2026-07-27,0,0.0,0,0,0,1236,0,synthetic
wkt_0021752,mem_fdf8c328a06e,2026-07-28,9181,10.4,3,16,266,688,2424,synthetic
wkt_0021753,mem_fdf8c328a06e,2026-07-29,7840,7.74,32,1,198,858,2259,synthetic
wkt_0021754,mem_fdf8c328a06e,2026-07-30,0,0.0,0,0,0,1306,1558,synthetic
wkt_0021755,mem_fdf8c328a06e,2026-07-31,8225,9.52,9,29,328,733,1989,synthetic
wkt_0021756,mem_fdf8c328a06e,2026-08-01,5055,5.68,0,0,346,949,1711,synthetic
wkt_0021757,mem_fdf8c328a06e,2026-08-02,5302,6.34,0,0,161,1135,2644,synthetic
wkt_0021758,mem_fdf8c328a06e,2026-08-03,2950,3.18,0,0,150,1454,1424,synthetic
wkt_0021759,mem_fdf8c328a06e,2026-08-04,9214,8.03,50,0,332,1166,1850,synthetic
wkt_0021760,mem_fdf8c328a06e,2026-08-05,6348,8.64,0,29,190,1305,2418,synthetic
wkt_0021761,mem_e3d5614d7f95,2026-06-07,5289,5.5,39,8,50,163,952,synthetic
wkt_0021762,mem_e3d5614d7f95,2026-06-08,5488,5.65,71,12,51,1460,1845,synthetic
wkt_0021763,mem_e3d5614d7f95,2026-06-09,5121,5.86,0,0,185,569,1620,synthetic
wkt_0021764,mem_e3d5614d7f95,2026-06-10,5016,5.03,3,9,181,772,1498,synthetic
wkt_0021765,mem_e3d5614d7f95,2026-06-11,0,0.0,0,0,0,1638,0,synthetic
wkt_0021766,mem_e3d5614d7f95,2026-06-12,4260,5.37,51,14,69,292,1806,synthetic
wkt_0021767,mem_e3d5614d7f95,2026-06-13,886,0.73,0,0,45,1338,1597,synthetic
wkt_0021768,mem_e3d5614d7f95,2026-06-14,4944,5.01,29,15,29,1286,1622,synthetic
wkt_0021769,mem_e3d5614d7f95,2026-06-15,17139,20.5,56,42,240,749,2626,synthetic
wkt_0021770,mem_e3d5614d7f95,2026-06-16,7441,9.56,5,5,227,649,2979,synthetic
wkt_0021771,mem_e3d5614d7f95,2026-06-17,8011,8.97,57,6,37,426,1057,synthetic
wkt_0021772,mem_e3d5614d7f95,2026-06-18,10570,11.39,8,19,289,1019,2416,synthetic
wkt_0021773,mem_e3d5614d7f95,2026-06-19,4623,5.64,30,11,167,646,2466,synthetic
wkt_0021774,mem_e3d5614d7f95,2026-06-20,7829,8.42,19,12,141,692,2391,synthetic
wkt_0021775,mem_e3d5614d7f95,2026-06-21,0,0.0,0,0,0,663,1517,synthetic
wkt_0021776,mem_e3d5614d7f95,2026-06-22,12709,11.94,27,24,246,1210,2632,synthetic
wkt_0021777,mem_e3d5614d7f95,2026-06-23,5469,5.55,0,0,238,716,1461,synthetic
wkt_0021778,mem_e3d5614d7f95,2026-06-24,0,0.0,0,0,0,1344,2116,synthetic
wkt_0021779,mem_e3d5614d7f95,2026-06-25,11500,12.81,29,3,288,1101,2206,synthetic
wkt_0021780,mem_e3d5614d7f95,2026-06-26,5414,5.67,25,10,123,630,2392,synthetic
wkt_0021781,mem_e3d5614d7f95,2026-06-27,0,0.0,0,0,0,1257,1846,synthetic
wkt_0021782,mem_e3d5614d7f95,2026-06-28,19883,27.36,3,26,440,449,2775,synthetic
wkt_0021783,mem_e3d5614d7f95,2026-06-29,4041,3.65,0,0,185,660,2185,synthetic
wkt_0021784,mem_e3d5614d7f95,2026-06-30,21527,25.08,62,36,364,821,3270,synthetic
wkt_0021785,mem_e3d5614d7f95,2026-07-01,15188,15.17,70,57,146,656,3385,synthetic
wkt_0021786,mem_e3d5614d7f95,2026-07-02,0,0.0,0,0,0,1445,1978,synthetic
wkt_0021787,mem_e3d5614d7f95,2026-07-03,0,0.0,0,0,0,1243,1929,synthetic
wkt_0021788,mem_e3d5614d7f95,2026-07-04,5659,5.93,15,4,264,1212,2016,synthetic
wkt_0021789,mem_e3d5614d7f95,2026-07-05,2136,2.33,37,16,85,1125,3224,synthetic
wkt_0021790,mem_e3d5614d7f95,2026-07-06,7483,7.48,30,5,192,738,2656,synthetic
wkt_0021791,mem_e3d5614d7f95,2026-07-07,14991,15.92,15,82,129,840,1519,synthetic
wkt_0021792,mem_e3d5614d7f95,2026-07-08,12807,12.86,50,36,193,838,2169,synthetic
wkt_0021793,mem_e3d5614d7f95,2026-07-09,0,0.0,0,0,0,1344,2178,synthetic
wkt_0021794,mem_e3d5614d7f95,2026-07-10,12651,14.45,58,4,244,578,1890,synthetic
wkt_0021795,mem_e3d5614d7f95,2026-07-11,5914,6.96,0,0,272,1214,2049,synthetic
wkt_0021796,mem_e3d5614d7f95,2026-07-12,9,0.02,0,0,1,1235,1864,synthetic
wkt_0021797,mem_e3d5614d7f95,2026-07-13,0,0.0,0,0,0,207,276,synthetic
wkt_0021798,mem_e3d5614d7f95,2026-07-14,5155,6.29,1,7,256,1242,1677,synthetic
wkt_0021799,mem_e3d5614d7f95,2026-07-15,10151,11.8,20,17,232,805,1937,synthetic
wkt_0021800,mem_e3d5614d7f95,2026-07-16,12838,12.86,15,44,208,783,1933,synthetic
wkt_0021801,mem_e3d5614d7f95,2026-07-17,1339,1.31,0,0,70,819,1728,synthetic
wkt_0021802,mem_e3d5614d7f95,2026-07-18,6576,7.48,0,0,251,1085,1905,synthetic
wkt_0021803,mem_e3d5614d7f95,2026-07-19,7612,8.63,26,2,213,618,2705,synthetic
wkt_0021804,mem_e3d5614d7f95,2026-07-20,1218,1.06,0,0,58,1421,1180,synthetic
wkt_0021805,mem_e3d5614d7f95,2026-07-21,6491,7.34,0,0,201,1281,1405,synthetic
wkt_0021806,mem_e3d5614d7f95,2026-07-22,11173,13.66,40,21,202,1187,2051,synthetic
wkt_0021807,mem_e3d5614d7f95,2026-07-23,4695,4.48,0,0,636,702,2626,synthetic
wkt_0021808,mem_e3d5614d7f95,2026-07-24,8266,11.19,0,13,216,738,2717,synthetic
wkt_0021809,mem_e3d5614d7f95,2026-07-25,2876,2.62,0,0,106,1391,1614,synthetic
wkt_0021810,mem_e3d5614d7f95,2026-07-26,12975,16.81,49,29,237,606,2162,synthetic
wkt_0021811,mem_e3d5614d7f95,2026-07-27,3728,3.86,7,7,168,1108,1452,synthetic
wkt_0021812,mem_e3d5614d7f95,2026-07-28,7631,11.79,60,13,193,831,3423,synthetic
wkt_0021813,mem_e3d5614d7f95,2026-07-29,7852,11.02,0,0,0,1578,3350,synthetic
wkt_0021814,mem_e3d5614d7f95,2026-07-30,18171,26.07,12,21,275,624,5569,synthetic
wkt_0021815,mem_e3d5614d7f95,2026-07-31,6390,9.16,0,0,471,394,2784,synthetic
wkt_0021816,mem_e3d5614d7f95,2026-08-01,2099,1.78,0,0,100,1174,1771,synthetic
wkt_0021817,mem_e3d5614d7f95,2026-08-02,21242,30.57,137,15,233,720,3188,synthetic
wkt_0021818,mem_e3d5614d7f95,2026-08-03,20982,24.65,110,22,145,999,3643,synthetic
wkt_0021819,mem_e3d5614d7f95,2026-08-04,10332,9.67,21,25,287,1067,2354,synthetic
wkt_0021820,mem_e3d5614d7f95,2026-08-05,11351,15.75,1,41,274,647,3118,synthetic
wkt_0021821,mem_5ca98f354bb8,2026-06-07,17574,22.57,3,27,519,445,2513,synthetic
wkt_0021822,mem_5ca98f354bb8,2026-06-08,10405,9.3,1,10,358,961,2664,synthetic
wkt_0021823,mem_5ca98f354bb8,2026-06-09,0,0.0,0,0,0,1528,1935,synthetic
wkt_0021824,mem_5ca98f354bb8,2026-06-10,5323,5.54,0,0,227,1015,2045,synthetic
wkt_0021825,mem_5ca98f354bb8,2026-06-11,489,0.45,0,0,14,66,542,synthetic
wkt_0021826,mem_5ca98f354bb8,2026-06-12,4690,6.19,5,8,157,1041,3177,synthetic
wkt_0021827,mem_5ca98f354bb8,2026-06-13,1191,1.35,0,0,88,1017,1676,synthetic
wkt_0021828,mem_5ca98f354bb8,2026-06-14,13,0.02,0,0,1,534,747,synthetic
wkt_0021829,mem_5ca98f354bb8,2026-06-15,10202,11.82,42,2,133,1154,1920,synthetic
wkt_0021830,mem_5ca98f354bb8,2026-06-16,8782,11.02,24,18,309,1259,2154,synthetic
wkt_0021831,mem_5ca98f354bb8,2026-06-17,3915,3.77,5,4,55,355,1178,synthetic
wkt_0021832,mem_5ca98f354bb8,2026-06-18,18297,31.02,76,15,208,1004,3311,synthetic
wkt_0021833,mem_5ca98f354bb8,2026-06-19,0,0.0,0,0,0,1320,1201,synthetic
wkt_0021834,mem_5ca98f354bb8,2026-06-20,149,0.21,0,0,8,1228,1718,synthetic
wkt_0021835,mem_5ca98f354bb8,2026-06-21,13368,18.62,5,45,456,611,3944,synthetic
wkt_0021836,mem_5ca98f354bb8,2026-06-22,743,0.68,0,0,41,883,1439,synthetic
wkt_0021837,mem_5ca98f354bb8,2026-06-23,11539,14.09,56,8,137,879,1510,synthetic
wkt_0021838,mem_5ca98f354bb8,2026-06-24,27315,33.24,109,22,222,1187,4803,synthetic
wkt_0021839,mem_5ca98f354bb8,2026-06-25,7157,7.83,0,8,297,1182,1915,synthetic
wkt_0021840,mem_5ca98f354bb8,2026-06-26,11248,12.64,45,6,252,1068,2515,synthetic
wkt_0021841,mem_5ca98f354bb8,2026-06-27,0,0.0,0,0,0,1625,1678,synthetic
wkt_0021842,mem_5ca98f354bb8,2026-06-28,9797,10.39,2,23,327,1042,2258,synthetic
wkt_0021843,mem_5ca98f354bb8,2026-06-29,11615,11.95,21,23,202,641,2378,synthetic
wkt_0021844,mem_5ca98f354bb8,2026-06-30,2071,2.21,0,0,127,798,2121,synthetic
wkt_0021845,mem_5ca98f354bb8,2026-07-01,7843,8.75,0,0,239,715,2589,synthetic
wkt_0021846,mem_5ca98f354bb8,2026-07-02,13712,14.66,18,32,277,682,1907,synthetic
wkt_0021847,mem_5ca98f354bb8,2026-07-03,5834,6.01,0,0,0,1415,3339,synthetic
wkt_0021848,mem_5ca98f354bb8,2026-07-04,3102,4.59,70,17,55,233,2068,synthetic
wkt_0021849,mem_5ca98f354bb8,2026-07-05,0,0.0,0,0,0,1331,2016,synthetic
wkt_0021850,mem_5ca98f354bb8,2026-07-06,7142,7.82,4,17,219,1219,2442,synthetic
wkt_0021851,mem_5ca98f354bb8,2026-07-07,135,0.14,0,0,11,1627,2020,synthetic
wkt_0021852,mem_5ca98f354bb8,2026-07-08,14877,14.93,30,92,122,676,1474,synthetic
wkt_0021853,mem_5ca98f354bb8,2026-07-09,3094,2.86,0,0,89,1434,1860,synthetic
wkt_0021854,mem_5ca98f354bb8,2026-07-10,5703,6.16,0,0,77,671,644,synthetic
wkt_0021855,mem_5ca98f354bb8,2026-07-11,6646,7.34,0,7,365,1007,2229,synthetic
wkt_0021856,mem_5ca98f354bb8,2026-07-12,5239,6.83,0,26,191,1429,2581,synthetic
wkt_0021857,mem_5ca98f354bb8,2026-07-13,8267,9.99,0,0,0,1623,3221,synthetic
wkt_0021858,mem_5ca98f354bb8,2026-07-14,13294,16.63,35,19,301,758,2155,synthetic
wkt_0021859,mem_5ca98f354bb8,2026-07-15,7727,8.89,35,1,185,834,2678,synthetic
wkt_0021860,mem_5ca98f354bb8,2026-07-16,5471,4.88,19,11,269,1298,1704,synthetic
wkt_0021861,mem_5ca98f354bb8,2026-07-17,7918,8.99,0,0,383,1029,2122,synthetic
wkt_0021862,mem_5ca98f354bb8,2026-07-18,9155,10.67,8,5,266,649,3208,synthetic
wkt_0021863,mem_5ca98f354bb8,2026-07-19,10795,9.45,31,15,306,1035,2499,synthetic
wkt_0021864,mem_5ca98f354bb8,2026-07-20,1675,1.69,0,0,62,1533,1729,synthetic
wkt_0021865,mem_5ca98f354bb8,2026-07-21,3867,4.43,0,0,175,1295,2678,synthetic
wkt_0021866,mem_5ca98f354bb8,2026-07-22,3813,4.99,0,0,176,945,2588,synthetic
wkt_0021867,mem_5ca98f354bb8,2026-07-23,6750,8.98,19,10,190,779,3264,synthetic
wkt_0021868,mem_5ca98f354bb8,2026-07-24,6,0.0,0,0,1,1528,1467,synthetic
wkt_0021869,mem_5ca98f354bb8,2026-07-25,0,0.0,0,0,0,1641,1751,synthetic
wkt_0021870,mem_5ca98f354bb8,2026-07-26,10916,13.72,57,8,236,1041,2468,synthetic
wkt_0021871,mem_5ca98f354bb8,2026-07-27,6101,9.06,6,16,242,1113,2743,synthetic
wkt_0021872,mem_5ca98f354bb8,2026-07-28,5267,5.73,0,0,265,1181,2116,synthetic
wkt_0021873,mem_5ca98f354bb8,2026-07-29,10084,10.24,13,36,302,629,1856,synthetic
wkt_0021874,mem_5ca98f354bb8,2026-07-30,5114,7.05,0,0,233,663,3046,synthetic
wkt_0021875,mem_5ca98f354bb8,2026-07-31,13300,13.47,9,101,177,727,1635,synthetic
wkt_0021876,mem_5ca98f354bb8,2026-08-01,2820,3.15,10,37,57,1534,2274,synthetic
wkt_0021877,mem_5ca98f354bb8,2026-08-02,10966,13.03,48,20,172,888,2105,synthetic
wkt_0021878,mem_5ca98f354bb8,2026-08-03,11936,12.22,13,36,246,679,2322,synthetic
wkt_0021879,mem_5ca98f354bb8,2026-08-04,10003,8.41,7,28,391,1078,2349,synthetic
wkt_0021880,mem_5ca98f354bb8,2026-08-05,1322,1.48,0,0,87,1275,1284,synthetic
wkt_0021881,mem_2e21e3331261,2026-06-07,0,0.0,0,0,0,1290,1766,synthetic
wkt_0021882,mem_2e21e3331261,2026-06-08,7683,6.54,0,0,351,619,1533,synthetic
wkt_0021883,mem_2e21e3331261,2026-06-09,3815,4.04,0,0,218,1277,1681,synthetic
wkt_0021884,mem_2e21e3331261,2026-06-10,7760,11.4,82,11,187,916,3825,synthetic
wkt_0021885,mem_2e21e3331261,2026-06-11,23022,35.51,76,7,290,911,4134,synthetic
wkt_0021886,mem_2e21e3331261,2026-06-12,12065,12.51,33,9,240,714,1617,synthetic
wkt_0021887,mem_2e21e3331261,2026-06-13,6551,5.39,0,0,277,532,1839,synthetic
wkt_0021888,mem_2e21e3331261,2026-06-14,7048,7.46,0,0,373,1155,2045,synthetic
wkt_0021889,mem_2e21e3331261,2026-06-15,6641,8.9,33,2,242,691,2751,synthetic
wkt_0021890,mem_2e21e3331261,2026-06-16,134,0.17,0,0,10,1391,1876,synthetic
wkt_0021891,mem_2e21e3331261,2026-06-17,913,1.07,0,0,70,202,529,synthetic
wkt_0021892,mem_2e21e3331261,2026-06-18,10452,10.39,23,14,209,537,3681,synthetic
wkt_0021893,mem_2e21e3331261,2026-06-19,0,0.0,0,0,0,1462,1821,synthetic
wkt_0021894,mem_2e21e3331261,2026-06-20,3312,3.49,0,0,165,890,2525,synthetic
wkt_0021895,mem_2e21e3331261,2026-06-21,8435,11.65,12,21,155,1116,2650,synthetic
wkt_0021896,mem_2e21e3331261,2026-06-22,3580,3.38,0,0,186,1123,2090,synthetic
wkt_0021897,mem_2e21e3331261,2026-06-23,9917,14.95,30,5,185,1293,3131,synthetic
wkt_0021898,mem_2e21e3331261,2026-06-24,5592,4.91,25,4,101,916,1838,synthetic
wkt_0021899,mem_2e21e3331261,2026-06-25,8885,9.31,34,11,230,1113,3223,synthetic
wkt_0021900,mem_2e21e3331261,2026-06-26,0,0.0,0,0,0,1621,1631,synthetic
wkt_0021901,mem_2e21e3331261,2026-06-27,6176,9.13,1,8,280,936,3275,synthetic
wkt_0021902,mem_2e21e3331261,2026-06-28,10707,13.94,17,12,279,751,1843,synthetic
wkt_0021903,mem_2e21e3331261,2026-06-29,2799,3.44,0,0,52,1531,1988,synthetic
wkt_0021904,mem_2e21e3331261,2026-06-30,9438,12.21,1,24,356,1231,2788,synthetic
wkt_0021905,mem_2e21e3331261,2026-07-01,8935,9.58,7,25,318,648,2474,synthetic
wkt_0021906,mem_2e21e3331261,2026-07-02,5532,4.69,0,0,261,1133,2040,synthetic
wkt_0021907,mem_2e21e3331261,2026-07-03,10615,10.99,47,13,164,772,1879,synthetic
wkt_0021908,mem_2e21e3331261,2026-07-04,3638,3.38,0,0,121,1487,1405,synthetic
wkt_0021909,mem_2e21e3331261,2026-07-05,2160,2.69,0,0,135,770,2177,synthetic
wkt_0021910,mem_2e21e3331261,2026-07-06,5870,7.14,0,0,242,1248,2471,synthetic
wkt_0021911,mem_2e21e3331261,2026-07-07,10643,11.13,4,92,239,674,1410,synthetic
wkt_0021912,mem_2e21e3331261,2026-07-08,8,0.02,0,0,1,1613,1586,synthetic
wkt_0021913,mem_2e21e3331261,2026-07-09,10052,11.38,59,3,112,1392,2530,synthetic
wkt_0021914,mem_2e21e3331261,2026-07-10,4457,7.23,0,8,189,1349,2495,synthetic
wkt_0021915,mem_2e21e3331261,2026-07-11,9959,11.94,28,8,252,1030,2852,synthetic
wkt_0021916,mem_2e21e3331261,2026-07-12,8321,7.15,0,9,311,739,2462,synthetic
wkt_0021917,mem_2e21e3331261,2026-07-13,3852,4.08,3,5,165,1229,1646,synthetic
wkt_0021918,mem_2e21e3331261,2026-07-14,4720,6.65,0,0,91,1301,1889,synthetic
wkt_0021919,mem_2e21e3331261,2026-07-15,45,0.05,0,0,2,1639,1544,synthetic
wkt_0021920,mem_2e21e3331261,2026-07-16,10725,12.23,35,9,318,1287,2241,synthetic
wkt_0021921,mem_2e21e3331261,2026-07-17,8689,8.53,0,18,338,724,2474,synthetic
wkt_0021922,mem_2e21e3331261,2026-07-18,8468,10.87,11,6,347,1043,3157,synthetic
wkt_0021923,mem_2e21e3331261,2026-07-19,13095,13.99,119,15,149,706,3559,synthetic
wkt_0021924,mem_2e21e3331261,2026-07-20,148,0.19,0,0,11,1158,2038,synthetic
wkt_0021925,mem_2e21e3331261,2026-07-21,1357,1.31,0,0,43,1350,2007,synthetic
wkt_0021926,mem_2e21e3331261,2026-07-22,6936,8.19,15,29,182,1217,1734,synthetic
wkt_0021927,mem_2e21e3331261,2026-07-23,9315,10.13,0,0,0,1529,2933,synthetic
wkt_0021928,mem_2e21e3331261,2026-07-24,11305,12.34,16,8,249,1346,2718,synthetic
wkt_0021929,mem_2e21e3331261,2026-07-25,1690,2.18,0,0,83,1473,1402,synthetic
wkt_0021930,mem_2e21e3331261,2026-07-26,0,0.0,0,0,0,1390,1583,synthetic
